Canada, Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 28/10/2011
Year    Age        ASFR
1999     37     0.03208
1999     38     0.02339
1999     39     0.01660
1999     40     0.01195
1999     41     0.00736
1999     42     0.00429
1999     43     0.00248
1999     44     0.00122
1999     45     0.00055
1999     46     0.00028
1999     47     0.00015
1999     48     0.00008
1999     49     0.00004
1999     50     0.00003
1999     51     0.00002
1999     52     0.00001
1999     53     0.00000
1999     54     0.00000
1999     55+    0.00000
2000     12-    0.00000
2000     13     0.00005
2000     14     0.00071
2000     15     0.00251
2000     16     0.00688
2000     17     0.01423
2000     18     0.02415
2000     19     0.03701
2000     20     0.04376
2000     21     0.05036
2000     22     0.05863
2000     23     0.06720
2000     24     0.07482
2000     25     0.08681
2000     26     0.09379
2000     27     0.10024
2000     28     0.10715
2000     29     0.10483
2000     30     0.10394
2000     31     0.09773
2000     32     0.08930
2000     33     0.07629
2000     34     0.06517
2000     35     0.05347
2000     36     0.04303
2000     37     0.03300
2000     38     0.02466
2000     39     0.01749
2000     40     0.01267
2000     41     0.00774
2000     42     0.00455
2000     43     0.00260
2000     44     0.00141
2000     45     0.00059
2000     46     0.00029
2000     47     0.00015
2000     48     0.00008
2000     49     0.00004
2000     50     0.00003
2000     51     0.00002
2000     52     0.00001
2000     53     0.00000
2000     54     0.00000
2000     55+    0.00000
2001     12-    0.00000
2001     13     0.00004
2001     14     0.00054
2001     15     0.00203
2001     16     0.00595
2001     17     0.01314
2001     18     0.02321
2001     19     0.03543
2001     20     0.04047
2001     21     0.04885
2001     22     0.05606
2001     23     0.06411
2001     24     0.07435
2001     25     0.08486
2001     26     0.09510
2001     27     0.10242
2001     28     0.10908
2001     29     0.10981
2001     30     0.11049
2001     31     0.10261
2001     32     0.09333
2001     33     0.08091
2001     34     0.07039
2001     35     0.05759
2001     36     0.04455
2001     37     0.03501
2001     38     0.02601
2001     39     0.01831
2001     40     0.01255
2001     41     0.00813
2001     42     0.00494
2001     43     0.00284
2001     44     0.00156
2001     45     0.00062
2001     46     0.00030
2001     47     0.00016
2001     48     0.00008
2001     49     0.00005
2001     50     0.00003
2001     51     0.00002
2001     52     0.00001
2001     53     0.00001
2001     54     0.00000
2001     55+    0.00000
2002     12-    0.00000
2002     13     0.00004
2002     14     0.00056
2002     15     0.00198
2002     16     0.00565
2002     17     0.01219
2002     18     0.02131
2002     19     0.03295
2002     20     0.03888
2002     21     0.04626
2002     22     0.05328
2002     23     0.06256
2002     24     0.07091
2002     25     0.08179
2002     26     0.09150
2002     27     0.10164
2002     28     0.10655
2002     29     0.10820
2002     30     0.10897
2002     31     0.10229
2002     32     0.09443
2002     33     0.08182
2002     34     0.07065
2002     35     0.05816
2002     36     0.04750
2002     37     0.03478
2002     38     0.02691
2002     39     0.01936
2002     40     0.01304
2002     41     0.00834
2002     42     0.00522
2002     43     0.00280
2002     44     0.00152
2002     45     0.00057
2002     46     0.00028
2002     47     0.00015
2002     48     0.00008
2002     49     0.00005
2002     50     0.00004
2002     51     0.00002
2002     52     0.00001
2002     53     0.00001
2002     54     0.00000
2002     55+    0.00000
2003     12-    0.00000
2003     13     0.00003
2003     14     0.00044
2003     15     0.00165
2003     16     0.00499
2003     17     0.01135
2003     18     0.02063
2003     19     0.03222
2003     20     0.03776
2003     21     0.04415
2003     22     0.05166
2003     23     0.06108
2003     24     0.07094
2003     25     0.08177
2003     26     0.09329
2003     27     0.10147
2003     28     0.10894
2003     29     0.11207
2003     30     0.11119
2003     31     0.10556
2003     32     0.09749
2003     33     0.08488
2003     34     0.07554
2003     35     0.06321
2003     36     0.04946
2003     37     0.03793
2003     38     0.02793
2003     39     0.02059
2003     40     0.01399
2003     41     0.00882
2003     42     0.00525
2003     43     0.00298
2003     44     0.00142
2003     45     0.00066
2003     46     0.00034
2003     47     0.00018
2003     48     0.00010
2003     49     0.00006
2003     50     0.00004
2003     51     0.00002
2003     52     0.00001
2003     53     0.00001
2003     54     0.00000
2003     55+    0.00000
2004     12-    0.00000
2004     13     0.00003
2004     14     0.00048
2004     15     0.00176
2004     16     0.00502
2004     17     0.01086
2004     18     0.01916
2004     19     0.03014
2004     20     0.03639
2004     21     0.04344
2004     22     0.05055
2004     23     0.05784
2004     24     0.06881
2004     25     0.08054
2004     26     0.09108
2004     27     0.10007
2004     28     0.10888
2004     29     0.11288
2004     30     0.11356
2004     31     0.10708
2004     32     0.10146
2004     33     0.08841
2004     34     0.07796
2004     35     0.06513
2004     36     0.05125
2004     37     0.03862
2004     38     0.02947
2004     39     0.02116
2004     40     0.01428
2004     41     0.00941
2004     42     0.00567
2004     43     0.00323
2004     44     0.00169
2004     45     0.00078
2004     46     0.00040
2004     47     0.00021
2004     48     0.00011
2004     49     0.00006
2004     50     0.00004
2004     51     0.00002
2004     52     0.00001
2004     53     0.00001
2004     54     0.00000
2004     55+    0.00000
2005     12-    0.00000
2005     13     0.00004
2005     14     0.00051
2005     15     0.00184
2005     16     0.00512
2005     17     0.01079
2005     18     0.01872
2005     19     0.02939
2005     20     0.03541
2005     21     0.04279
2005     22     0.04933
2005     23     0.05817
2005     24     0.06789
2005     25     0.08016
2005     26     0.09066
2005     27     0.10111
2005     28     0.11002
2005     29     0.11321
2005     30     0.11537
2005     31     0.11038
2005     32     0.10193
2005     33     0.09131
2005     34     0.07936
2005     35     0.06805
2005     36     0.05390
2005     37     0.04109
2005     38     0.03013
2005     39     0.02186
2005     40     0.01532
2005     41     0.00997
2005     42     0.00566
2005     43     0.00321
2005     44     0.00173
2005     45     0.00074
2005     46     0.00038
2005     47     0.00020
2005     48     0.00011
2005     49     0.00006
2005     50     0.00004
2005     51     0.00003
2005     52     0.00001
2005     53     0.00001
2005     54     0.00000
2005     55+    0.00000
2006     12-    0.00000
2006     13     0.00004
2006     14     0.00051
2006     15     0.00187
2006     16     0.00523
2006     17     0.01113
2006     18     0.01938
2006     19     0.03023
2006     20     0.03572
2006     21     0.04271
2006     22     0.05135
2006     23     0.05875
2006     24     0.06830
2006     25     0.07957
2006     26     0.09207
2006     27     0.10317
2006     28     0.11114
2006     29     0.11727
2006     30     0.11722
2006     31     0.11399
2006     32     0.10584
2006     33     0.09546
2006     34     0.08312
2006     35     0.07110
2006     36     0.05712
2006     37     0.04411
2006     38     0.03370
2006     39     0.02324
2006     40     0.01605
2006     41     0.01031
2006     42     0.00620
2006     43     0.00359
2006     44     0.00182
2006     45     0.00079
2006     46     0.00040
2006     47     0.00021
2006     48     0.00011
2006     49     0.00006
2006     50     0.00004
2006     51     0.00003
2006     52     0.00001
2006     53     0.00001
2006     54     0.00000
2006     55+    0.00000
2007     12-    0.00002
2007     13     0.00007
2007     14     0.00049
2007     15     0.00224
2007     16     0.00625
2007     17     0.01221
2007     18     0.01978
2007     19     0.02939
2007     20     0.03641
2007     21     0.04477
2007     22     0.05052
2007     23     0.05957
2007     24     0.07096
2007     25     0.08089
2007     26     0.09171
2007     27     0.10361
2007     28     0.11380
2007     29     0.11845
2007     30     0.12124
2007     31     0.11534
2007     32     0.10902
2007     33     0.09724
2007     34     0.08604
2007     35     0.07531
2007     36     0.06010
2007     37     0.04693
2007     38     0.03528
2007     39     0.02585
2007     40     0.01743
2007     41     0.01117
2007     42     0.00688
2007     43     0.00374
2007     44     0.00192
2007     45     0.00094
2007     46     0.00050
2007     47     0.00018
2007     48     0.00011
2007     49     0.00011
2007     50     0.00005
2007     51     0.00003
2007     52     0.00001
2007     53     0.00001
2007     54     0.00000
2007     55+    0.00000
